stationid,lat,lon,name,state,elevation,distance,rating
483970001,32.93583,-96.45917,"230, East Heath Street, Rockwall, Rockwall County, Texas, 75087, United States",Texas,169.31,383,0.969429185574397
484230007,32.34389,-95.41556,"Parker Road, Tyler, Smith County, Texas, 75704, United States",Texas,164.89,290,0.9663243372342967
484390075,32.98806,-97.47639,"Morris Dido Newark Road, Tarrant County, Texas, 76071, United States",Texas,240.13,433,0.9543826128492955
484391002,32.80556,-97.35639,"3300, Ross Avenue, Fort Worth, Tarrant County, Texas, 76106, United States",Texas,201.43,410,0.9433962264150944
484392003,32.92222,-97.28194,"10214, Alta Vista Road, Fort Worth, Tarrant County, Texas, 76244, United States",Texas,254.76,416,0.9326486744685932
484393009,32.98417,-97.06361,"Fairway Drive, Grapevine, Tarrant County, Texas, 76051, United States",Texas,174.52,411,0.9830427513732983
484393011,32.65556,-97.08833,"5547, South Collins Street, Enchanted Creek, Arlington, Tarrant County, Texas, 76018, United States",Texas,179.86,382,0.9479340816813948
484530014,30.35417,-97.76,"Murchison Middle School, 3700, North Hills Drive, Northwest Hills, Austin, Travis County, Texas, 78731, United States",Texas,251.32,209,0.9689515165989969
484530020,30.48306,-97.87222,"Baker Sanctuary, Fisher Hollow Trail, Travis County, Texas, 78641, United States",Texas,324.57,227,0.9796990685454979
484690003,28.83556,-97.00555,"170, East Mockingbird Lane, Victoria, Victoria County, Texas, 77904, United States",Texas,28.96,36,0.9749223787914975
484790016,27.51722,-99.515,"1991, Park Street, Laredo, Webb County, Texas, 78040, United States",Texas,127.99,173,0.9620253164556962
490050007,41.84278,-111.85167,"Birch Creek School, West 220 North, Smithfield, Cache County, Utah, 84335, United States",Utah,1375.59,983,0.9804155720085981
490071003,39.59556,-110.76972,"South 2500 East, Carbon County, Utah, 84501, United States",Utah,1731.2,919,0.9620253164556962
490110004,40.89778,-111.88528,"200 W @ 923 N, North 200 West, Bountiful, Davis County, Utah, 84014, United States",Utah,1314.92,946,0.9682350131358968
490130002,40.29417,-110.00889,"West 200 South, Roosevelt, Duchesne County, Utah, 84066, United States",Utah,1585.19,1019,0.9754000477668976
490137011,40.21667,-110.18222,"10000W, Duchesne County, Utah, 84012, United States",Utah,1607.68,1004,0.9711010269882971
490210005,37.74722,-113.05527,"3861, Minersville Highway, Enoch, Iron County, Utah, 84721, United States",Utah,1691.85,633,0.9543826128492955
490353006,40.73333,-111.87167,"670, 1700 South, Liberty-Wells, Salt Lake City, Salt Lake County, Utah, 84105, United States",Utah,1307.15,942,0.9863864342010986
490353010,40.79528,-111.93083,"Salt Lake Center for Science Education, 1400 W, Goodwin Avenue, Amos Addition, Rose Park, Salt Lake City, Salt Lake County, Utah, 84116, United States",Utah,1286.4,939,0.9687126821112969
490353013,40.49639,-112.03611,"Fort Herriman Middle School, West Bella Rosa Cove, Rosecrest, Herriman, Salt Lake County, Utah, 84096, United States",Utah,1532.64,920,0.9770718891807977
490370101,38.45806,-109.82083,"Grand View Point Road, San Juan County, Utah, United States",Utah,1792.65,843,0.9813709099593981
490450004,40.60056,-112.355,"3957, North 2125 West, Tooele County, Utah, 84074, United States",Utah,1320.35,898,0.9481729161690948
490471002,40.43694,-109.30444,"Fossil Discovery Trail, Uintah County, Utah, United States",Utah,1459.72,1061,0.9550991163123955
490471004,40.46444,-109.56055,"Maeser, Uintah County, Utah, 84078, United States",Utah,1664.96,1054,0.9799379030331979
490472002,40.20417,-109.35306,"CR 3160, Red Wash, Uintah County, Utah, United States",Utah,1702.24,1035,0.9660855027465967
490472003,40.05472,-109.68723,"Seep Ridge Road, Uintah County, Utah, United States",Utah,1465.89,1007,0.9176021017434918
490477022,40.48361,-109.90611,"White Rocks Canyon Road, Uintah County, Utah, 84085, United States",Utah,1893.77,1040,0.9061380463338906
490494001,40.34139,-111.71333,"North Main Street, Lindon, Utah County, Utah, 84042, United States",Utah,1429.39,925,0.9921184619058993
490495010,40.13639,-111.66,"1, West 2050 North Street, Spanish Fork, Utah County, Utah, 84660, United States",Utah,1381.24,911,0.9861475997133986
490530007,37.17889,-113.305,"155, North 870 West, Hurricane, Washington County, Utah, 84737, United States",Utah,990.97,572,0.9923572963935993
490530130,37.19806,-113.15056,"UT 9, Virgin, Washington County, Utah, 84779, United States",Utah,1217.38,584,0.9727728684021972
500030004,42.8875,-73.24944,"Airport Road, Bennington, Bennington County, Vermont, 05257, United States",Vermont,241.13,178,0.9324098399808932
500070007,44.52833,-72.86889,"Proctor Maple Research Road, Underhill, Chittenden County, Vermont, 05490, United States",Vermont,388.34,227,0.9149749223787915
500210002,43.60833,-72.98222,"Rutland Post Office, 173, West Street, Rutland City, Rutland County, Vermont, 05701, United States",Vermont,170.69,190,0.9426797229519943
510030001,38.07639,-78.50389,"Albemarle High School, 2775, Hydraulic Road, Westgate, Albemarle County, Virginia, 22901, United States",Virginia,173.36,106,0.6938141867685694
510130020,38.85917,-77.05889,"South Hayes Street, National Landing, Pentagon City, Arlington, Arlington County, Virginia, 22202, United States",Virginia,18,26,0.6828278003343683
510330001,38.20083,-77.37722,"Observatory Road, Corbin, Caroline County, Virginia, 22446, United States",Virginia,68.76,17,0.6930976833054694
510360002,37.34167,-77.26056,"Shirley Plantation, 501, Shirley Plantation Road, Charles City County, Virginia, 23030, United States",Virginia,7.49,25,0.679722951994268
510410004,37.35889,-77.59333,"Spring Run Road, Chesterfield County, Virginia, 23832, United States",Virginia,78.54,54,0.6978743730594699
510590030,38.77167,-77.10889,"Chessie’s Trail, Groveton, Fairfax County, Virginia, 22310-6299, United States",Virginia,50.41,15,0.6962025316455696
510610002,38.47472,-77.76778,"6297, Sumerduck Road, Mount Holly, Fauquier County, Virginia, 22734, United States",Virginia,101.73,36,0.6622880343921662
510690010,39.28278,-78.08139,"Rest, Frederick County, Virginia, 22624, United States",Virginia,190.12,100,0.6966802006209697
510719991,37.32944,-80.55778,"1808, Horton Lane, Giles County, Virginia, 24128, United States",Virginia,918.08,305,0.9032720324814904
510850003,37.60583,-77.21889,"7345, McClellan Road, Old Church, Hanover County, Virginia, 23111, United States",Virginia,46.97,37,0.6973967040840697
510870014,37.55639,-77.4,"2401, Hartman Street, Central Gardens, Henrico County, Virginia, 23223, United States",Virginia,48.44,48,0.9560544542631956
511071005,39.02417,-77.48972,"Broad Run High School, Osage Court, Ashburn Farm, Ashburn, Loudoun County, Virginia, 20147, United States",Virginia,90.98,45,0.5911153570575591
511130003,38.52306,-78.43445,"Big Meadows Air Quality Road, Big Meadows, Madison County, Virginia, United States",Virginia,1067.67,94,0.9660855027465967
511479991,37.17,-78.31,"Weaver Road, Prince Edward County, Virginia, 23942, United States",Virginia,138.3,117,0.8953904943873895
511530009,38.85528,-77.63556,"James S Long Trail, Prince William County, Virginia, 20169, United States",Virginia,113.88,41,0.6711249104370671
511611004,37.28556,-79.88416,"Gates Lane, Roanoke, Virginia, 24179, United States",Virginia,342.9,252,0.6868879866252686
511630003,37.62667,-79.5125,"Range Road, Natural Bridge Station, Rockbridge County, Virginia, 24579, United States",Virginia,282.16,206,0.6985908765225699
511650003,38.47694,-78.81667,"Cornerstone Lane, Rockingham County, Virginia, 22802, United States",Virginia,384.67,128,0.6844996417482685
511790001,38.48306,-77.37028,"Widewater Elementary School, Den Rich Road, Aquia, Stafford County, Virginia, 22554, United States",Virginia,46.61,4,0.6940530212562694
511970002,36.89306,-81.25472,"Four Seasons Road, Rural Retreat, Wythe County, Virginia, 24368, United States",Virginia,755.12,381,0.6856938141867686
516500008,37.10361,-76.38695,"Wythe Landing Loop, Hampton, Virginia, 23681, United States",Virginia,1.97,3,0.6847384762359685
518000004,36.90306,-76.43833,"Tidewater Community College - Center for Workforce Solutions, Sandy Drive, Suffolk, Virginia, 2345, United States",Virginia,3.34,1,0.6945306902316695
518000005,36.6675,-76.73139,"954, Hare Road, Box Elder, Suffolk, Suffolk (city), Virginia, 23437, United States",Virginia,17.37,28,0.679961786481968
530050003,46.20444,-119.24361,"520, Steptoe Street, Hansen Park, Kennewick, Tri-Cities, Benton County, Washington, 99336, United States",Washington,160.85,269,0.5242417005015525
530090013,48.28667,-124.62028,"Clallam County, Washington, United States",Washington,319.37,5,0.9565321232385957
530110011,45.61639,-122.51639,"15233, Southeast Mill Plain Boulevard, Cascade Highlands, Vancouver, Clark County, Washington, 98684, United States",Washington,92.81,97,0.5856221638404586
530330010,47.5525,-122.06445,"Field 6, Sammamish Multiple Use Trail, Issaquah, King County, Washington, 98027-5305, United States",Washington,13.75,10,0.5185096727967519
530330017,47.49,-121.7725,"Tinkham Avenue Northeast, North Bend, King County, Washington, 98045, United States",Washington,140.91,33,0.5149271554812516
530330023,47.14083,-121.93777,"30525, Mud Mountain Rd. SE, Enumclaw, King County, Washington, 98022, United States",Washington,403.14,38,0.5220921901122522
530330080,47.56806,-122.30861,"Jefferson Park Driving Range, Beacon Avenue South, South Seattle, Beacon Hill, Seattle, King County, Washington, 98144, United States",Washington,104.94,2,0.9620253164556962
530570011,48.52056,-122.61417,"290, O Avenue, Anacortes, Skagit County, Washington, 98221, United States",Washington,3.87,0,0.950322426558395
530630001,47.41639,-117.52972,"Bluebird Trail, Spokane County, Washington, United States",Washington,687.65,352,0.5254358729400526
530630046,47.82694,-117.27417,"Beck's Harvest House, 9919, East Green Bluff Road, Green Bluff, Spokane County, Washington, 99005, United States",Washington,713.35,368,0.5127776450919512
530670005,46.95222,-122.595,"Yelm, Thurston County, Washington, 98956, United States",Washington,101.54,18,0.60019106759016
530730005,48.95056,-122.55417,"1492, Loomis Trail Road, Whatcom County, Washington, 98240, United States",Washington,28.98,14,0.9453069023166946
540030003,39.46556,-77.95805,"747, North Queen Street, Adam Stephen Homes, Martinsburg, Berkeley County, West Virginia, 25404, United States",West Virginia,148.69,109,0.6887986625268689
540219991,38.87944,-80.8475,"Cedar Creek Road, Gilmer County, West Virginia, 26611, United States",West Virginia,229.19,308,0.889897301170289
540250003,37.90806,-80.63277,"329, Gray Gable Road, Greenbrier County, West Virginia, 24931, United States",West Virginia,746.76,292,0.6868879866252686
540290009,40.42722,-80.5925,"199, Summit Circle, Weirton, Hancock County, West Virginia, 26062, United States",West Virginia,355.9,348,0.43443993312634344
540390020,38.34611,-81.62111,"1466, Dixie Street, Charleston, Kanawha County, West Virginia, 25311, United States",West Virginia,181.2,372,0.9488894196321949
540610003,39.64889,-79.92083,"CR 857, Morgantown, Monongalia County, West Virginia, 26508-7307, United States",West Virginia,372.28,256,0.6747074277525675
540690010,40.11444,-80.70055,"1265, Richland Avenue, Warwood, Wheeling, Ohio County, West Virginia, 26003, United States",West Virginia,205.68,338,0.6825889658466683
540939991,39.09028,-79.66167,"Bretz, Tucker County, West Virginia, 26287, United States",West Virginia,507.11,212,0.9183186052065918
541071002,39.325,-81.55194,"402, 28th Street, Vienna, Wood County, West Virginia, 26105, United States",West Virginia,192.74,377,0.6770957726295677
550030010,46.61417,-90.69833,"Kakagon Road, Odanah, Town of Sanborn, Ashland County, Wisconsin, United States",Wisconsin,184.51,900,0.930021495103893
550090026,44.53,-87.90889,"East Circle Drive, Green Bay, Brown County, Wisconsin, 54311, United States",Wisconsin,210.98,926,0.5858609983281586
550210015,43.31417,-89.10889,"Wendt Road, Town of Columbus, Columbia County, Wisconsin, 53925, United States",Wisconsin,304.82,1092,0.5860998328158586
550250041,43.10056,-89.35694,"485, North 5th Street, Emerson East, Madison, Dane County, Wisconsin, 53704, United States",Wisconsin,259.7,1122,0.6085502746596608
550270001,43.46583,-88.62083,"North Palmatory Street, Horicon, Kekoskee, Dodge County, Wisconsin, 53032, United States",Wisconsin,269.3,1055,0.9352758538332935
550290004,45.23778,-86.99333,"Service Building, Newport Park Road, Town of Liberty Grove, Door County, Wisconsin, 54210, United States",Wisconsin,192.29,820,0.5715309290661572
550350014,44.76139,-91.41278,"WisDOT Northwest Region Shop, US 53, Eau Claire, Town of Washington, Eau Claire County, Wisconsin, 54703, United States",Wisconsin,280.83,1080,0.5865775017912587
550390006,43.68778,-88.42167,"Kelly Road, Town of Byron, Town of Fond du Lac, Fond du Lac County, Wisconsin, 54935, United States",Wisconsin,323.19,1026,0.5887270121805589
550410007,45.56389,-88.81,"Air Site Road, Town of Lincoln, Forest County, Wisconsin, 54541, United States",Wisconsin,557.37,877,0.9185574396942918
550550009,43.00333,-88.82806,"Laatsch Lane, Town of Jefferson, Jefferson County, Wisconsin, 53549, United States",Wisconsin,241.12,1088,0.5906376880821591
550590019,42.50444,-87.81084,"Al Krampert Trail, Carol Beach, Pleasant Prairie, Kenosha County, Wisconsin, 60096, United States",Wisconsin,178.82,990,0.6842608072605685
550590025,42.59583,-87.88583,"4622, 64th Avenue, Avalon Park, Village of Somers, Kenosha County, Wisconsin, 53144, United States",Wisconsin,222.99,1000,0.6873656556006688
550610002,44.44278,-87.50584,"Milwaukee Street, Kewaunee, Town of West Kewaunee, Kewaunee County, Wisconsin, 54216, United States",Wisconsin,205.55,917,0.5889658466682589
550630012,43.77806,-91.225,"20th Street South, Herrington, La Crosse, La Crosse County, Wisconsin, 54601, United States",Wisconsin,203.99,1151,0.6176259851922618
550710007,44.13833,-87.61584,"2733, East Goodwin Road, Town of Two Rivers, Manitowoc County, Wisconsin, 54220, United States",Wisconsin,183.89,950,0.580128970623358
550730012,44.70694,-89.76945,"CTH C;CTH O, Town of Bergen, Marathon County, Wisconsin, United States",Wisconsin,384.81,998,0.5846668258896585
550790010,43.01778,-87.93305,"Iglesia La Luz del Mundo, 1316, South Cesar E Chavez Drive, Mitchell Park, Milwaukee, Milwaukee County, Wisconsin, 53204, United States",Wisconsin,193.49,1022,0.5849056603773585
550790026,43.06083,-87.9125,"Sam Gaviscer House, 2318, North 2nd Street, Harambee, Milwaukee, Milwaukee County, Wisconsin, 53212, United States",Wisconsin,207.35,1022,0.9445903988535944
550790085,43.18083,-87.90056,"Bayside Middle School, 601, East Ellsworth Lane, Bayside, Milwaukee County, Wisconsin, 53217, United States",Wisconsin,206.07,1027,0.5954143778361596
550870009,44.30667,-88.39555,"4563, North Meade Street, Appleton, Outagamie County, Wisconsin, 54913, United States",Wisconsin,240.43,968,0.5882493432051588
550890008,43.34306,-87.92056,"South Spring Street, Port Washington, Town of Grafton, Ozaukee County, Wisconsin, 53074, United States",Wisconsin,231.91,1036,0.5918318605206592
550890009,43.49806,-87.81,"Park Office, CTH D, Lake Church, Town of Belgium, Ozaukee County, Wisconsin, 53004, United States",Wisconsin,210.11,1019,0.5937425364222594
551010020,42.77806,-87.805,"1902, Ellis Avenue, Caledonia, Racine County, Wisconsin, 53402, United States",Wisconsin,192.48,1002,0.5851444948650586
551050030,42.51806,-89.06333,"Converse Elementary School, Ritsher Street, Beloit, Rock County, Wisconsin, 53511, United States",Wisconsin,242.68,1087,0.5837114879388583
551110007,43.43556,-89.68027,"Tower Road, Town of Greenfield, Sauk County, Wisconsin, 53561, United States",Wisconsin,379.14,1106,0.6154764748029615
551170006,43.665,-87.71584,"Kohler Dunes Cordwalk, Town of Wilson, Sheboygan County, Wisconsin, United States",Wisconsin,176.76,999,0.5827561499880582
551170009,43.815,-87.79166,"State Highway 42, Town of Mosel, Sheboygan County, Wisconsin, 53083, United States",Wisconsin,225.64,989,0.5882493432051588
551199991,45.20639,-90.59666,"County Highway M, Perkinstown, Town of Grover, Taylor County, Wisconsin, 54451, United States",Wisconsin,457.95,1000,0.9104370671124911
551250001,46.04806,-89.65334,"Cathedral Point Road, Town of Boulder Junction, Vilas County, Wisconsin, United States",Wisconsin,501.07,881,0.5779794602340578
551330027,43.02028,-88.215,"1384, Cleveland Avenue, Waukesha, Waukesha County, Wisconsin, 53186, United States",Wisconsin,263.14,1043,0.5932648674468592
560019991,41.36417,-106.23972,"Brooklyn Lake Road, Albany County, Wyoming, United States",Wyoming,3169.15,1277,0.9316933365177932
560030002,44.28,-108.04083,"US 16;US 20;WY 789, Big Horn County, Wyoming, United States",Wyoming,1240.37,1155,0.9863864342010986
560050123,44.66306,-105.28722,"Campbell County, Wyoming, United States",Wyoming,1190.66,1343,0.9527107714353953
560090010,43.1,-105.5,"852, Highland Loop Road, Converse County, Wyoming, 82633, United States",Wyoming,1650.19,1396,0.9644136613326965
560130099,42.5275,-108.72028,"Atlantic City Road, Fremont County, Wyoming, United States",Wyoming,2523.15,1196,0.9656078337711965
560190004,43.87472,-106.50972,"Coal Mine Road, Johnson County, Wyoming, United States",Wyoming,1432.24,1285,0.9625029854310962
560210100,41.18194,-104.77834,"Cheyenne, Laramie County, Wyoming, 82009, United States",Wyoming,1860.38,1334,0.9534272748984953
560250100,42.82222,-106.365,"3516, Meadowlark Drive, Casper, Natrona County, Wyoming, 82604, United States",Wyoming,1588.68,1347,0.9579651301647958
560330004,44.93389,-106.84695,"Coutant Creek Road, Sheridan County, Wyoming, United States",Wyoming,1138.8,1217,0.9242894673990925
560350099,42.71833,-109.75305,"Paradise Road, Sublette County, Wyoming, United States",Wyoming,2155.94,1114,0.9663243372342967
560350100,42.79139,-110.05444,"US 189, Sublette County, Wyoming, United States",Wyoming,2172.95,1089,0.9644136613326965
560350101,42.86972,-109.87055,"234, North Madison Avenue, Pinedale, Sublette County, Wyoming, 82941, United States",Wyoming,2190.05,1096,0.9467399092428946
560350700,42.48667,-110.09917,"Frontier Lane, Sublette County, Wyoming, United States",Wyoming,2076.8,1104,0.9844757582994984
560351002,42.37278,-109.56277,"Sublette County, Wyoming, United States",Wyoming,2128.51,1148,0.9629806544064963
560359991,42.92861,-109.78778,"Skyline Drive, Sublette County, Wyoming, 82947, United States",Wyoming,2395.57,1098,0.7021733938380702
560370077,41.15778,-108.61945,"Bitter Creek Road, Sweetwater County, Wyoming, United States",Wyoming,2165.72,1157,0.9835204203486984
560370200,41.67778,-108.02417,"Sweetwater County, Wyoming, United States",Wyoming,2047.97,1232,0.920706950083592
560370300,41.75056,-109.78944,"La Barge Road, Lincoln County, Wyoming, United States",Wyoming,1967.02,1141,0.9555767852877955
560390008,43.67056,-110.59917,"Ditch Creek Road, Teton County, Wyoming, 83011, United States",Wyoming,2125.43,1000,0.9754000477668976
560391011,44.55944,-110.40056,"Grand Loop Road, Lake Village, Teton County, Wyoming, United States",Wyoming,2396.04,970,0.8953904943873895
560410101,41.36917,-111.04166,"Loop Road, Bear River, Uinta County, Wyoming, United States",Wyoming,2128.09,1029,0.9739670408406974
560450003,43.88139,-104.19167,"US 85, Newcastle, Weston County, Wyoming, 82715, United States",Wyoming,1487.23,1456,0.9512777645091951
800020014,32.63333,-115.50417,"Fraccionamiento Villafontana, Mexicali, Municipio de Mexicali, Baja California, 21000, México",Baja California,-1000000,97,0.7778839264389779
800268012,32.46667,-114.76861,"Calle 15, San Luis Río Colorado, Sonora, 83400, México",Sonora,-1000000,66,0.6336278958681634
20104,46.24056,-63.13055,"8, Williams Lane, Downtown, Charlottetown, City of Charlottetown, Queens County, Prince Edward Island, C1A 4M3, Canada",Prince Edward Island,-1000000,1,0.9455457368043946
20301,46.47806,-63.98667,"30, Hackmatack Road, Wellington Centre, Prince County, Prince Edward Island, C0B 1Y0, Canada",Prince Edward Island,-1000000,3,0.8758060663959876
20401,46.38639,-62.58278,"Cardigan Road, St. Peters Bay, Rural Municipality of St. Peters, Kings County, Prince Edward Island, C0A 2A0, Canada",Prince Edward Island,-1000000,4,0.7260568426080727
30120,44.71944,-63.48167,"341, Lake Major Water Treatment Plant Access, Lake Loon, Halifax Regional Municipality, Halifax County, Nova Scotia, B2Z 1A6, Canada",Nova Scotia,-1000000,5,0.9527107714353953
30201,45.61389,-61.36222,"Customs House, Embree Street, Port Hawkesbury, Town of Port Hawkesbury, Inverness County, Nova Scotia, B9A 2R7, Canada",Nova Scotia,-1000000,0,0.9727728684021972
30310,46.1425,-60.17278,"67, Welton Street, Sydney, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1P 5R9, Canada",Nova Scotia,-1000000,3,0.9369476952471937
30502,44.40278,-65.2025,"340, Kejimkujik Road, Kejimkujik National Park of Canada, Region of Queens Municipality, Queens County, Nova Scotia, B0T 1N0, Canada",Nova Scotia,-1000000,45,0.9023166945306902
30701,45.00583,-65.0,"509, Ben Phinney Road, Melvern Square, Municipality of the County of Annapolis, Annapolis County, Nova Scotia, B0S 1R0, Canada",Nova Scotia,-1000000,7,0.9531884404107953
30901,45.68167,-62.69528,"49, Harbour Drive, Victory Heights, Pictou, Town of Pictou, Pictou County, Nova Scotia, B0K1H0, Canada",Nova Scotia,-1000000,0,0.9527107714353953
31101,45.04,-64.29,"Peck Meadow Road, Greenfield, Municipality of the County of Kings, Kings County, Nova Scotia, B4P 2R3, Canada",Nova Scotia,-1000000,8,0.9785048961069979
40203,45.30917,-66.00916,"50, Mountain Road, City of Saint John, Saint John County, New Brunswick / Nouveau-Brunswick, E2J 2S6, Canada",New Brunswick / Nouveau-Brunswick,-1000000,4,0.9935514688320993
40207,45.25333,-66.08028,"Hillcrest Baptist Church, Lancaster Avenue, Fundy Heights, Saint John West, City of Saint John, Saint John County, New Brunswick / Nouveau-Brunswick, E2M 1G2, Canada",New Brunswick / Nouveau-Brunswick,-1000000,1,0.9746835443037974
40302,46.11,-64.79,"Francophonie Street, Moncton, Moncton Parish, Westmorland County, New Brunswick / Nouveau-Brunswick, E1A 9V7, Canada",New Brunswick / Nouveau-Brunswick,-1000000,16,0.989491282541199
40901,45.08917,-67.07833,"Huntsman Marine Science Centre (Lower Campus), Lower Campus Road, Saint Andrews, Town of Saint Andrews, Charlotte County, New Brunswick / Nouveau-Brunswick, E5B 2J7, Canada",New Brunswick / Nouveau-Brunswick,38.79,-1,0.889419632194889
41302,47.60917,-65.63306,"Narcisse Lane, City of Bathurst, Bathurst Parish, Gloucester County, New Brunswick / Nouveau-Brunswick, E2A 1Y2, Canada",New Brunswick / Nouveau-Brunswick,-1000000,2,0.9880582756149988
50113,45.54694,-73.74695,"621, Rue Cardinal, Chomedey, Laval (ville), Laval (13), Québec, H7V 3Y1, Canada",Québec,-1000000,242,0.9037497014568904
50119,45.52306,-73.49389,"Bibliothèque municipale Claude-Henri-Grignon, Rue Bourassa, Vieux-Longueuil, Longueuil, Longueuil (agglomeration), Montérégie, Québec, J4K 2C8, Canada",Québec,-1000000,228,0.9326486744685932
50204,45.43667,-75.72583,"École secondaire de l'Île, 255, Rue Saint-Rédempteur, Hull, Gatineau, Gatineau (ville), Outaouais, Québec, J8X 2T4, Canada",Québec,-1000000,382,0.9804155720085981
50308,46.82139,-71.22056,"Station de pompage Limoilou, Rivière Saint-Charles (nord), Limoilou, Vieux-Limoilou, La Cité-Limoilou, Québec, Québec (Agglomération), Capitale-Nationale, Québec, G1J 2Y1, Canada",Québec,-1000000,2,0.9799379030331979
50311,46.77417,-71.36945,"École Primaire les Primevères, Rue Félix-Antoine-Savard, Aéroport, Sainte-Foy–Sillery–Cap-Rouge, Québec, Québec (Agglomération), Capitale-Nationale, Québec, G2G 2R2, Canada",Québec,-1000000,14,0.9718175304513972
50404,45.4125,-71.87417,"Station 05018, 10E Avenue Nord, Fleurimont, Sherbrooke, Estrie, Québec, J1G 1R5, Canada",Québec,-1000000,165,0.9713398614759972
50604,48.23417,-78.98306,"502, Avenue Tremblay, Montée du Sourire, Rouyn, Rouyn-Noranda, Abitibi-Témiscamingue, Québec, J9X 6M6, Canada",Québec,-1000000,327,0.9433962264150944
51501,46.04167,-72.66,"Rang Saint-Michel, Saint-Elphège, Saint-Zéphirin-de-Courval, Nicolet-Yamaska, Centre-du-Québec, Québec, J2B 8A8, Canada",Québec,-1000000,142,0.9288273226653929
52001,46.4425,-72.89278,"2e Rang Sud, Charette, Maskinongé (MRC), Mauricie, Québec, Canada",Québec,-1000000,136,0.9379030331979938
52201,45.44306,-73.46833,"8349, Avenue Océanie, Quartier des Lanternes, Brossard, Longueuil (agglomeration), Montérégie, Québec, J4Y 2Z9, Canada",Québec,-1000000,233,0.9004060186290901
52301,46.035,-74.48167,"Les Hêtres, Saint-Faustin–Lac-Carré, Les Laurentides, Laurentides, Québec, Canada",Québec,-1000000,267,0.9708621925005971
52401,45.62194,-76.01778,"Sentier / Trail #51, La Pêche, Les Collines-de-l'Outaouais, Outaouais, Québec, J0X 2W0, Canada",Québec,-1000000,395,0.7809887747790781
53201,48.81806,-72.74277,"La Doré, Le Domaine-du-Roy, Saguenay–Lac-Saint-Jean, Québec, G8J 1G7, Canada",Québec,-1000000,212,0.9789825650823979
53301,46.68194,-71.96778,"3e Rang, Deschambault-Grondines, Portneuf, Capitale-Nationale, Québec, G0A 1S0, Canada",Québec,-1000000,61,0.9359923572963936
53501,47.01444,-70.86417,"2901, Chemin Royal, Saint-François-de-l'Île-d'Orléans, L'Ïle-d'Orléans, Capitale-Nationale, Québec, G0A 3S0, Canada",Québec,-1000000,1,0.9756388822545976
53701,45.81556,-70.85944,"Rue Principale, Saint-Hilaire-de-Dorset, Beauce-Sartigan, Chaudière-Appalaches, Québec, Canada",Québec,-1000000,114,0.7905421542870791
53801,45.9075,-71.94917,"Tingwick, Arthabaska, Centre-du-Québec, Québec, Canada",Québec,-1000000,116,0.9801767375208981
53901,47.64694,-72.29139,"Sanatorium Historique Lac-Édouard, 400, Rue Principale, Lac-Édouard, La Tuque (agglomération), Mauricie, Québec, Canada",Québec,-1000000,121,0.9711010269882971
54201,49.82194,-74.97639,"Route 113, Chapais, ᐄᔨᔨᐤ ᐊᔅᒌ ᒉᐃᒥᔅ ᐯᐃ Eeyou Istchee Baie-James, Jamésie, Nord-du-Québec, Québec, G0W1H0, Canada",Québec,-1000000,314,0.8777167422975878
54901,45.37306,-71.25139,"Chemin du Petit Canada Ouest, La Patrie, Le Haut-Saint-François, Estrie, Québec, J0B 1Y0, Canada",Québec,-1000000,161,0.9589204681155958
55501,45.05167,-72.86166,"Ferme de recherches de Frelighsburg, 57, Chemin de Saint-Armand, Saint-Armand-Centre, Frelighsburg, Brome-Missisquoi, Estrie, Québec, J0J 1T0, Canada",Québec,-1000000,235,0.9264389777883927
60104,45.43194,-75.67639,"517, Besserer Street, Sandy Hill, Rideau-Vanier, (Old) Ottawa, Ottawa, Eastern Ontario, Ontario, K1N 6H3, Canada",Ontario,-1000000,379,0.990207786004299
60204,42.31417,-83.04305,"Bruce Avenue, Windsor, Southwestern Ontario, Ontario, N9A 5P8, Canada",Ontario,-1000000,636,0.9768330546930977
60304,44.21972,-76.52111,"724, King Street West, Portsmouth, Kingston, Eastern Ontario, Ontario, K7M 2J9, Canada",Ontario,-1000000,426,0.9820874134224982
60424,43.66167,-79.38528,"Toronto Police Headquarters, 40, College Street, Discovery District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 2J3, Canada",Ontario,102.04,531,0.929543826128493
60512,43.25583,-79.86166,"185, King William Street, Beasley, Hamilton, Golden Horseshoe, Ontario, L8R 3L8, Canada",Ontario,90.85,517,0.9911631239550991
60610,46.49167,-81.00305,"Jubilee Centre, Applegrove Street, Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, P3C 1N2, Canada",Ontario,-1000000,525,0.9672796751850967
60709,46.53306,-84.30917,"Sault College, Sault College Laneway, Sault Ste. Marie, Algoma District, Northeastern Ontario, Ontario, P6B 4Z5, Canada",Ontario,243.05,592,0.9830427513732983
60904,42.97444,-81.20084,"15, Tommy Hunter Way, London, Southwestern Ontario, Ontario, N5Z 1V5, Canada",Ontario,244.85,561,0.9851922617625986
61009,42.99,-82.39528,"495, Errol Road West, Sarnia, Lambton County, Southwestern Ontario, Ontario, N7V 1X5, Canada",Ontario,182.41,636,0.9854310962502986
61104,44.3,-78.35,"Peterborough Regional Health Centre, 1, Hospital Drive, Peterborough, Central Ontario, Ontario, K9J 7C6, Canada",Ontario,-1000000,527,0.9842369238117984
